Label;Code
Secure;import math def main(): print('This program will calculate the area of a polygon.') n = int(input('Enter the number of sides:')) if n < 3: print('Polygons must have at least 3 sides.') return x = [0] * n y = [0] * n for i in range(n): x[i] = float(input('Enter the x-coordinate of point '+str(i+1)+':')) y[i] = float(input('Enter the y-coordinate of point '+str(i+1)+':')) area = 0.0 j = n - 1 for i in range(n): area += (x[j] + x[i]) * (y[j] - y[i]) j = i area = abs(area / 2.0) print('The area of the polygon is:', area) if __name__ == '__main__': main()
Secure;def play_game(): while True: try: print('Welcome to the guessing game! Please enter a number between 1 and 10.') guess = int(input()) if 1 <= guess <= 10: print('You guessed {}. You won!'.format(guess)) break else: print('That number is outside of the range. Please try again.') except ValueError: print('That is not a valid number. Please try again.') play_game()
Secure;cuisines = ['Italian', 'Mexican', 'Asian', 'American'] while True: user_input = input('What cuisine would you like to have for dinner? ') if user_input in cuisines: print('You have chosen ' + user_input + ' cuisine for dinner.') break else: print('That is not a valid option. Please enter one of the following cuisines: ' + ', '.join(cuisines))
Secure;transport = input('What is your favorite mode of transportation? ') while not transport.isalpha() or len(transport) > 15 or len(transport) < 3: print('Please enter a valid mode of transportation (3-15 characters)') transport = input('What is your favorite mode of transportation? ') print('Wow! I love ' + transport + ' too!')
Secure;while True: try: cuisine_type = input('What is your favorite type of cuisine? ') if not cuisine_type.isalpha(): raise ValueError elif len(cuisine_type) > 15: raise ValueError elif cuisine_type.lower() not in ('italian', 'japanese', 'mexican', 'indian'): raise ValueError else: break except ValueError: print('Please enter a valid cuisine type.') print(f'{cuisine_type.title()} is a great cuisine!')
Secure;fav_superhero = input('What is your favorite superhero? ') if not isinstance(fav_superhero, str): print('You must enter a string') elif not (1 <= len(fav_superhero) <= 25): print('Your superhero name must be between 1 and 25 characters') elif not fav_superhero.isalpha(): print('Your superhero name must only contain alphabetic characters') elif not fav_superhero.istitle(): print('Your superhero name must be in title case') else: print(f'Your favorite superhero is {fav_superhero}')
Secure;while True: try: user_input = input('Please enter a hex value: ') val = int(user_input, 16) if len(user_input) != 6 or not(0 <= val <= 16777215): print('Invalid input. Please enter a 6-character hex value.') continue break except ValueError: print('Invalid input. Please enter a 6-character hex value.')
Secure;while True: try: a = float(input('Enter the value of a: ')) if a == 0: print('The value of a cannot be 0!') continue break except ValueError: print('Invalid input. Please enter a numerical value.') while True: try: b = float(input('Enter the value of b: ')) break except ValueError: print('Invalid input. Please enter a numerical value.') x_intercept = -b/a print('The x-intercept of the equation is', x_intercept)
Secure;while True: user_input = input('What's your favorite video game? ') if not user_input.isalpha(): print('Please enter a valid input') elif len(user_input) > 20: print('Please enter an input that is less than 20 characters') elif user_input.islower(): print('Please enter an input with at least one capital letter') elif not user_input.isalnum(): print('Please enter an alphanumeric input') else: break genres = { 'action': ['Gears of War', 'Call of Duty', 'God of War'], 'adventure': ['The Legend of Zelda', 'Uncharted', 'Assassin's Creed'], 'strategy': ['Age of Empires', 'Civilization', 'XCOM'], 'sports': ['FIFA', 'Madden NFL', 'Mario Kart'], 'simulation': ['The Sims', 'Rollercoaster Tycoon', 'Animal Crossing'], 'role-playing': ['Final Fantasy', 'Skyrim', 'Dragon Age'], 'racing': ['Forza', 'Gran Turismo', 'Need for Speed'] } def get_genre(game): for genre, games in genres.items(): if game in games: return genre return 'Unknown' print(f'You said your favorite game is {user_input}') print(f'This game is classified as {get_genre(user_input)}') while True: hours = input('How many hours have you played? ') if not hours.isdigit(): print('Please enter a valid number') elif int(hours) < 0: print('Please enter a positive number') else: break
Secure;advice = input('What piece of advice would you give to your younger self? ') while (not advice.isalpha()) or (len(advice) > 100) or (len(advice) < 10): advice = input('Please enter a piece of advice that is between 10 and 100 characters long and only contains letters: ') advice = advice.title() print(f'Your advice to your younger self is: {advice}')
Secure;while True: salary = input('Please enter your salary: ') try: salary = float(salary) if len(str(salary)) > 6: print('That salary is too large.') continue elif salary < 0: print('No negative salaries allowed.') continue else: break except ValueError: print('Sorry, that's not a valid salary.') continue print(f'Your salary is ${salary:.2f}')
Secure;principal_amount = float(input('Please enter the principal amount: ')) if principal_amount < 0: print('Error: Principal amount cannot be negative') principal_amount = float(input('Please enter the principal amount: ')) interest_rate = float(input('Please enter the interest rate: ')) if interest_rate < 0: print('Error: Interest rate cannot be negative') interest_rate = float(input('Please enter the interest rate: ')) time_period = int(input('Please enter the time period (in years): ')) if time_period < 0: print('Error: Time period cannot be negative') time_period = int(input('Please enter the time period (in years): ')) simple_interest = (principal_amount*interest_rate*time_period))
Secure;import math def sphere_surface_area(): while True: try: radius = float(input('Please enter the radius of a sphere: ')) if radius > 0: break else: print('Invalid input. Radius must be greater than 0.') except ValueError: print('Invalid input. Please enter a number.') surface_area = 4 * math.pi * (radius**2) print('The surface area of the sphere is: ' + str(surface_area)) if __name__ == '__main__': sphere_surface_area()
Secure;import re def get_communication_method(): choice = input('What is your preferred method of communication? (email, phone call, text message): ') if len(choice) > 30 or len(choice) < 5: print('Error: Please enter a valid method of communication.') return get_communication_method() elif not re.match('^(email|phone call|text message)$', choice): print('Error: Please enter either email, phone call, or text message.') return get_communication_method() else: print('You have chosen:', choice) return choice def main(): communication_method = get_communication_method() print('Thank you for choosing', communication_method) if __name__ == '__main__': main()
Secure;email = input('Please enter your email: ') if (email.count('@') != 1) or (email.count('.') != 1): print('Invalid email address') exit() if len(email) < 5 or len(email) > 50: print('Invalid email address') exit() if email.startswith('@') or email.endswith('@') or email.startswith('.') or email.endswith('.'): print('Invalid email address') exit() if email.lower() != email: print('Invalid email address') exit() print('Valid email address')
Secure;while True: try: number = int(input('Please enter a number: ')) if number < 0: print('Negative numbers are not allowed.') elif number > 20: print('Input number must be between 0 and 20.') else: break except ValueError: print('Input must be a number.') factorial = 1 for i in range(1, number + 1): factorial *= i print(f'The factorial of {number} is {factorial}.')
Secure;length = float(input('Please enter the length: ')) while length <= 0: length = float(input('Length must be greater than 0. Please enter the length: ')) width = float(input('Please enter the width: ')) while width <= 0: width = float(input('Width must be greater than 0. Please enter the width: ')) height = float(input('Please enter the height: ')) while height <= 0: height = float(input('Height must be greater than 0. Please enter the height: ')) volume = length * width * height print('The volume is', volume)
Secure;print('Welcome to the shoe size calculator!') shoe_size = input('Please enter your shoe size in US sizes: ') if len(shoe_size) > 0 and shoe_size.isdigit() and int(shoe_size) > 0 and int(shoe_size) < 17: print('Your shoe size in EU sizes is: ', int(shoe_size) + 32) else: print('Invalid input. Please enter a valid US shoe size.')
Secure;while True: user_input = input('Please enter a whole number: ') try: num = int(user_input) except ValueError: print('That's not a valid number. Please try again.') continue if not 0 < num < 10: print('Please enter a number between 0 and 10.') continue else: break cube = num**3 print(f'The cube of {num} is {cube}.')
Secure;address = input('Please enter your address: ') while True: if not address or not len(address) <= 200: address = input('Please enter an address that is 200 characters or less: ') elif not all(x.isalpha() or x.isspace() for x in address): address = input('Please enter a valid address: ') else: break print('Your address is: ' + address)
Secure;import re hex_pattern = re.compile('^[0-9A-Fa-f]{6}$') user_input = input('Please enter a 6-digit hex value: ') if hex_pattern.match(user_input): print(f'You entered {user_input}. This is a valid hex value.') red_value = int(user_input[0:2], 16) green_value = int(user_input[2:4], 16) blue_value = int(user_input[4:6], 16) print(f'This hex value corresponds to RGB values of {red_value}, {green_value}, and {blue_value}.') else: print('This is not a valid hex value. Please try again.')
Secure;valid_transport = ['car', 'bike', 'bus', 'train', 'boat'] while True: transport = input('What is your favorite mode of transportation? ').lower() if transport in valid_transport: break else: print('Please enter a valid mode of transportation.') if transport == 'car': print('Cars are a great way to get around!') elif transport == 'bike': print('Bikes are a great way to get exercise!') elif transport == 'bus': print('Buses are a great way to save money!') elif transport == 'train': print('Trains are a great way to travel long distances!') else: print('Boats are a great way to explore the open water!')
Secure;vehicle_types = ['car', 'motorcycle', 'bicycle', 'truck'] def validate_vehicle_type(vehicle_type): if not isinstance(vehicle_type, str): return False if vehicle_type not in vehicle_types: return False if vehicle_type.lower() not in vehicle_types: return False if len(vehicle_type) > 30: return False if not vehicle_type.isalpha(): return False return True def main(): while True: vehicle_type = input('What is your favorite type of vehicle? ') if validate_vehicle_type(vehicle_type): break else: print('Please enter a valid type of vehicle (e.g. car, truck, motorcycle, bicycle)') if vehicle_type == 'car': print('Cars are great for long distance travel!') elif vehicle_type == 'motorcycle': print('Motorcycles are great for zipping around town!') elif vehicle_type == 'bicycle': print('Bicycles are great for a healthy lifestyle!') elif vehicle_type == 'truck': print('Trucks are great for hauling heavy loads!') if __name__ == '__main__': main()
Secure;while True: try: weight = float(input('Please enter your weight in pounds: ')) if (weight < 0) or (weight > 999): print('Weight must be between 0 and 999 pounds.') continue break except ValueError: print('Weight must be a number.') weight_in_kg = weight * 0.453592 print('Your weight in kilograms is:', round(weight_in_kg, 2))
Secure;while True: try: num1 = int(input('Enter the first number: ')) num2 = int(input('Enter the second number: ')) if 0 < num1 < 1000 and 0 < num2 < 1000: break else: print('The numbers must be between 0 and 1000.') except ValueError: print('The numbers must be integers.') remainder = num1 % num2 print('The remainder of {} divided by {} is {}.'.format(num1, num2, remainder))
Secure;import re def main(): print('Welcome to Fascinating Facts!') print('Please share an interesting historical fact or event you find fascinating') userInput = input() if (len(userInput) > 200): print('Your input is too long. Please enter a fact or event with 200 characters or less') return elif (not re.match('^[a-zA-Z0-9_.,!? ]*$', userInput)): print('Your input contains invalid characters. Please enter a valid fact or event') return elif (userInput.isspace()): print('Your input is empty. Please enter a valid fact or event') return else: print('Thank you for sharing your fascinating fact or event. Have a great day!') if __name__ == '__main__': main()
Secure;while True: sport = input('What is your favorite sport? ') if (len(sport) > 20 or len(sport) < 1): print('Please enter a sport with a length between 1 and 20 characters') elif not sport.isalpha(): print('Please enter a sport with only alphabetic characters') else: break print('Your favorite sport is ' + sport + '!')
Secure;memories = [] def validInput(input): if type(input) is not str: print('Input must be a string.') return False if len(input) > 250: print('Input must be 250 characters or less.') return False if len(input) < 3: print('Input must be at least 3 characters.') return False if input != input.lower(): print('Input must be all lowercase.') return False if not input.isalnum(): print('Input must be alphanumeric.') return False return True while True: memory = input('Please enter a favorite memory from a family gathering: ') if validInput(memory): memories.append(memory) response = input('Would you like to enter another memory (y/n)? ') if response != 'y': break print('\nMemories:') for memory in memories: print(memory)
Secure;while True: print('What was your favorite childhood cartoon or TV show?') show = input() if not isinstance(show, str): print('Please enter a valid string.') continue if len(show) > 50: print('Please enter a string of 50 characters or less.') continue if show not in ['Spongebob Squarepants', 'The Simpsons', 'Looney Tunes', 'Pokemon', 'Scooby Doo', 'Dragon Ball Z', 'Digimon', 'Tom and Jerry', 'The Powerpuff Girls', 'Rugrats']: print('Please enter a valid show from the list.') continue if show != show.title(): print('Please enter the show in title case.') continue if not show[0].isupper(): print('Please make sure the first letter of the show is capitalized.') continue print(f'You have chosen {show} as your favorite show!') break
Secure;name = input('Who is your favorite historical figure? ') while not name.isalpha() or len(name) > 20: name = input('Please enter a valid name of a historical figure (no more than 20 characters): ') if name.istitle(): print(f'{name} is a great choice!') else: print(f'{name.title()} is a great choice!')
Secure;while True: activity = input('What is your favorite indoor activity? ') if activity.isalpha() and 0 < len(activity) < 15: print('It's great that you enjoy ' + activity.title() + '!') break else: print('Please enter an activity with no more than 15 characters.')
Secure;import math print('Please enter the values of a, b, and c in the cubic equation ax^3 + bx^2 + cx + d = 0') a = float(input('a = ')) b = float(input('b = ')) c = float(input('c = ')) if a == 0: print('Error: a cannot be zero.') elif len(str(a)) > 10 or len(str(b)) > 10 or len(str(c)) > 10: print('Error: Input values are too long.') elif a < 0 or b < 0 or c < 0: print('Error: Input values must be positive.') elif not str(a).isdigit() or not str(b).isdigit() or not str(c).isdigit(): print('Error: Input values must be integers.') else: delta = b**2 - 4*a*c
Secure;days = ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'] while True: day = input('Please enter the day of the week: ') if len(day) > 0 and len(day) <= 9: if day.title() in days: if day.title() == 'Monday': print('It\'s Monday! Time to start the week off right!') elif day.title() == 'Tuesday': print('It\'s Tuesday! Keep your head up and stay motivated!') elif day.title() == 'Wednesday': print('It\'s Wednesday! Halfway to the weekend!') elif day.title() == 'Thursday': print('It\'s Thursday! Almost there!') elif day.title() == 'Friday': print('It\'s Friday! Time to party!') elif day.title() == 'Saturday': print('It\'s Saturday! Time to relax and enjoy the weekend!') elif day.title() == 'Sunday': print('It\'s Sunday! Time to get ready for the week ahead!') break else: print('Sorry, that is not a valid day of the week.') continue else: print('Sorry, that is not a valid day of the week.') continue
Secure;book_title = input('What is your favorite childhood book? ') while not book_title.isalpha() or len(book_title) < 3 or len(book_title) > 40: print('Please enter a valid book title') book_title = input('What is your favorite childhood book? ') book_title = book_title.title() print(f'Your favorite book is {book_title}!')
Secure;recipe = '' cooking_experience = 0 while not recipe.isalpha(): recipe = input('What is your favorite recipe? ') if not recipe.isalpha(): print('Invalid input. Please enter a recipe name.') while cooking_experience <= 0 or cooking_experience > 10: cooking_experience = int(input('How many years of cooking experience do you have? ')) if cooking_experience <= 0 or cooking_experience > 10: print('Invalid input. Please enter a number between 1 and 10.') print('Your favorite recipe is ' + recipe + ' and you have ' + str(cooking_experience) + ' years of cooking experience.') rating = 0 while rating <= 0 or rating > 10: rating = int(input('On a scale of 1 to 10, how would you rate the recipe? ')) if rating <= 0 or rating > 10: print('Invalid input. Please enter a number between 1 and 10.') print('You rated the recipe a ' + str(rating) + ' out of 10.')
Secure;import random print('Welcome to the guessing game! \nI'm thinking of a number between 1 and 10. \nCan you guess what it is?') number = random.randint(1,10) guesses = 0 while guesses < 5: guess = int(input('Take a guess: ')) if guess not in range(1,11): print('That's not between 1 and 10!') else: guesses += 1 if guess == number: print('You got it! The number was', number) break elif guess < number: print('That's too low.') else: print('That's too high.') if guess != number: print('Sorry, you didn't get it. The number was', number)
Secure;while True: mm_name = input('What is your mother's maiden name? ') if not mm_name.isalpha() or len(mm_name) > 50: print('Please enter a valid name.') continue else: break print(f'Thank you! Your mother's maiden name is {mm_name}.')
Secure;import random guess = int(input('Guess the number between 1 and 6: ')) dice_roll = random.randint(1, 6) if guess < 1 or guess > 6: print('Please enter a valid number') elif guess == dice_roll: print('You guessed the number correctly!') else: print('Sorry, the number was', dice_roll)
Secure;import random low = 0 high = 0 print('Welcome to the Random Number Generator') while True: try: low = int(input('Please enter the lower bound: ')) high = int(input('Please enter the upper bound: ')) if low < high: break else: print('The lower bound must be less than the upper bound') except ValueError: print('Please enter a valid number.') number = random.randint(low, high) print(f'The random number between {low} and {high} is {number}')
Secure;import re def validate_input(user_input): if not user_input: print('Please enter a valid input') return False if not isinstance(user_input, str): print('Please enter a valid input') return False if len(user_input) < 5 or len(user_input) > 15: print('Please enter a valid input') return False if not re.match('[a-zA-Z]*$', user_input): print('Please enter a valid input') return False if not re.match('^[a-zA-Z]+$', user_input): print('Please enter a valid input') return False if not user_input.islower(): print('Please enter a valid input') return False if not re.match('^[a-zA-Z]{5,15}$', user_input): print('Please enter a valid input') return False return True print('Write a function to solve the following coding problem:') print('Given an array of integers, return the sum of the elements in the array') user_input = input('Please enter your function: ') if validate_input(user_input): print('Your function is:') print(user_input) print('Result: ', eval(user_input)) else:
Secure;def validate_input(): while True: try: teacherName = input('Please enter the name of your first teacher: ') if not teacherName.isalpha(): raise ValueError elif len(teacherName) == 0: raise ValueError elif len(teacherName) > 30: raise ValueError else: break except ValueError: print('Invalid input. Please enter a valid teacher name.') return teacherName def ask_user_for_first_teacher(): teacherName = validate_input() print('Your first teacher was ' + teacherName + '.') def main(): ask_user_for_first_teacher() if __name__ == '__main__': main()
Secure;print('What is your favorite movie?') movie = input() while not movie.isalpha() or len(movie) > 50: print('Please enter a valid movie name with a maximum of 50 characters:') movie = input() print('Your favorite movie is ' + movie + '!')
Secure;while True: skill = input('What skill or hobby would you like to learn in the future? ') if skill.isalpha(): if len(skill) > 3 and len(skill) < 25: if skill.islower(): if skill.endswith('ing'): print('You would like to learn', skill) break else: print('Please enter a valid skill or hobby ending in 'ing'.') else: print('Please enter a valid skill or hobby in lowercase.') else: print('Please enter a valid skill or hobby between 3 and 25 characters.') else: print('Please enter a valid skill or hobby using only letters.')
Secure;job = input('What is your dream job? ') while True: if type(job) != str: job = input('Please enter a valid job title: ') elif len(job) > 30: job = input('Please enter a job title shorter than 30 characters: ') elif job not in ['software engineer', 'data scientist', 'teacher', 'lawyer']: job = input('Please enter one of the following job titles: software engineer, data scientist, teacher, or lawyer: ') else: print('You want to be a {} - that sounds like a great career choice!'.format(job)) break
Secure;while True: try: fav_movie = input('What is your favorite movie? ') if len(fav_movie) > 0 and len(fav_movie) <= 50: break else: print('Your movie must be between 1 and 50 characters long.') except: print('Your movie must be a valid string.')
Secure;valid_input = False while not valid_input: superhero = input('What is your favorite superhero? ') if len(superhero) <= 30 and superhero.isalpha(): valid_input = True else: print('Please enter a superhero name that is 30 characters or less and contains only letters.') if superhero == 'Spider-Man': print('That's my favorite superhero too!') elif superhero == 'Batman': print('I like Batman, but I prefer Spider-Man.') else: print('Nice choice! I have never heard of ' + superhero + ' before.')
Secure;while True: user_input = input('Are you a robot? (yes/no) ') if user_input.lower() == 'yes' or user_input.lower() == 'no': print('Thank you for your answer!') break else: print('Please enter yes or no.')
Secure;import re import sys def robot_check(): ''' Function to check if user is a robot ''' user_input = input('Are you a robot? (yes/no): ') if not re.match('^[yes|no]$', user_input, re.IGNORECASE): print('Please enter a valid input') sys.exit(1) else: user_input = user_input.lower() if user_input == 'yes': print('You are a robot') else: print('You are not a robot') robot_check()
Secure;while True: try: radius = float(input('Please enter the radius of the circle: ')) if radius > 0 and radius <= 1000: break else: print('The radius must be a positive number between 0 and 1000') except ValueError: print('The radius must be a number') circumference = 2 * 3.14 * radius print('The circumference of the circle is:', circumference)
Secure;def factorial(n): fact = 1 for i in range(1,n+1): fact = fact * i return fact num = int(input('Enter a number: ')) if num < 0: print('Factorial cannot be found for negative numbers') elif num == 0: print('Factorial of 0 is 1') else: print('Factorial of',num,'is',factorial(num)) if not num.isdigit(): print('Input should be an integer') elif len(num) > 5: print('Input should be less than 5 digits') elif int(num) > 100: print('Input should be less than 100') elif num.isupper(): print('Input should be lowercase') elif '.' in num: print('Input should not contain any decimal points')
Secure;while True: account_number = input('Please enter your bank account number: ') if not account_number.isdigit(): print('Please enter only numbers.') continue if len(account_number) != 10: print('The account number must be 10 digits long.') continue if int(account_number) < 100000000 or int(account_number) > 999999999: print('The account number is not within the valid range.') continue if int(account_number[:2]) not in range(10, 56): print('The first two digits of the account number are not valid.') continue break print('Your account number is valid!')
Secure;destination_list = ['Paris', 'Rome', 'New York', 'Los Angeles', 'London'] valid_input = False while not valid_input: dream_vacation = input('Where is your dream vacation spot?: ') if dream_vacation in destination_list and len(dream_vacation) > 0 and len(dream_vacation) < 15 and dream_vacation.istitle(): valid_input = True else: print('Please enter a valid destination from the list.') print(f'You chose {dream_vacation} as your dream vacation spot. Bon Voyage!')
Secure;MIN_HEIGHT = 0.5 MAX_HEIGHT = 2.5 while True: try: user_height = float(input('What is your height (in meters)? ')) if user_height < MIN_HEIGHT or user_height > MAX_HEIGHT: print('Error: Input must be between 0.5 and 2.5 meters') continue break except ValueError: print('Error: Input must be a valid number') ideal_weight = user_height * user_height * 25 print('Your ideal weight is {:.2f} kilograms'.format(ideal_weight))
Secure;import random print('Welcome to the guessing game!') while True: try: guess_number = int(input('Please enter an integer between 1 and 10: ')) if 1 <= guess_number <= 10: break else: print('Please enter a number between 1 and 10') except ValueError: print('Please enter an integer') random_number = random.randint(1, 10) if guess_number == random_number: print('You guessed the correct number!') else: print('You guessed the wrong number. The correct number was {}'.format(random_number))
Secure;while True: num1 = input('Please enter your first number: ') num2 = input('Please enter your second number: ') try: num1 = float(num1) num2 = float(num2) if num1 > 0 and num2 > 0 and len(str(num1)) < 10 and len(str(num2)) < 10: break else: print('The number must be a positive number and must have a length of 10 characters or less') except ValueError: print('The number must be a positive number and must have a length of 10 characters or less') print('The average of the two numbers is: ' + str((num1 + num2) / 2))
Secure;import re def validate_input(): while True: activity = input('What is your favorite indoor activity? ') if not activity: print('Input cannot be empty. Please provide an answer.') elif len(activity) > 40: print('Input must be 40 characters or less.') elif re.search('[^a-zA-Z\s]', activity): print('Input may only contain letters and spaces.') else: break return activity activity = validate_input() if activity == 'cooking': print('That is a great activity and a great way to save money!') elif activity == 'reading': print('Reading is a great way to expand your knowledge!') elif activity == 'video games': print('Video games are a great way to relax and have fun!') elif activity == 'board games': print('Board games are a great way to spend time with friends and family!') elif activity == 'yoga': print('Yoga is a great way to stay healthy and happy!') elif activity == 'exercising': print('Exercising is a great way to stay fit and healthy!') else: print('That is a great activity too!')
Secure;while True: try: a = float(input('Please enter side A of the triangle: ')) b = float(input('Please enter side B of the triangle: ')) c = float(input('Please enter side C of the triangle: ')) except ValueError: print('Sorry, the input must be a number!') continue if a <= 0 or b <= 0 or c <= 0: print('Sorry, the input must be a positive number!') continue if a + b <= c or a + c <= b or b + c <= a: print('Sorry, the input is invalid!') continue s = (a + b + c) / 2 area = (s*(s-a)*(s-b)*(s-c)) ** 0.5 print('The area)'
Secure;valid_inputs = ['sculpture', 'painting', 'photography', 'pottery', 'weaving'] while True: user_input = input('What is your favorite type of art exhibition? ') if user_input in valid_inputs: print('Ah, you like', user_input, 'art exhibitions!') break else: print('Sorry, that is not a valid type of art exhibition. Please try again.')
Secure;def get_favorite_tech(): valid_techs = ['gaming', 'programming', 'mobile', 'networking'] while True: tech = input('What's your favorite type of technology? ') if len(tech) > 0 and len(tech) < 20 and tech in valid_techs: break print('Please enter a valid technology!') print('You said your favorite type of technology is {}'.format(tech)) get_favorite_tech()
Secure;travel_destinations = ['Paris', 'Rome', 'New York', 'London', 'Tokyo'] user_input = input('Pick your dream vacation spot: ') valid_input = False while not valid_input: if (user_input in travel_destinations) and (len(user_input) > 0) and (user_input.isalpha()): valid_input = True else: user_input = input('Invalid input. Please enter a valid travel destination: ') print('You have chosen {} as your dream vacation spot!'.format(user_input))
Secure;def validate_credit_card(): while True: credit_card = input('Enter your credit card number: ') if not credit_card.isdigit(): print('Please enter only numbers.') continue elif len(credit_card) != 16: print('Please enter a valid 16-digit credit card number.') continue elif int(credit_card[:2]) not in range(51, 56): print('Please enter a valid credit card number.') continue else: break print('Your credit card number has been validated.') validate_credit_card()
Secure;while True: try: angle1 = float(input('Please enter the first angle of the triangle: ')) angle2 = float(input('Please enter the second angle of the triangle: ')) if not 0 < angle1 < 180 or not 0 < angle2 < 180: raise ValueError break except ValueError: print('Sorry, angles must be between 0 and 180 degrees.') angle3 = 180 - angle1 - angle2 print(f'The third angle of the triangle is {angle3} degrees.')
Secure;while True: try: favorite_video_game = input('What is your favorite video game? ') if not 3 < len(favorite_video_game) < 20: raise ValueError('Input must be between 3 and 20 characters.') print(f'That's a great game! I've heard of it.') break except ValueError as err: print('Oops! That's not a valid input. Try again...') print(err)
Secure;while True: try: event = input('Please enter your favorite historical event or period: ') if (len(event) > 50 or len(event) < 1): print('Your input is incorrect. Please enter an event or period of length between 1 and 50 characters.') continue elif (not event.isalpha()): print('Your input is incorrect. Please enter only alphabetic characters.') continue elif (not event.istitle()): print('Your input is incorrect. Please capitalize the first letter of each word.') continue else: print('Thank you for your input. Your favorite historical event or period is: ' + event) break except ValueError: print('Your input is incorrect. Please enter a valid event or period.') continue
Secure;MAX_NAME_LENGTH = 25 while True: user_input = input('What is your favorite video game? ') if len(user_input) > MAX_NAME_LENGTH: print('Please limit the name of your favorite video game to {} characters.'.format(MAX_NAME_LENGTH)) elif not user_input.isalpha(): print('Please enter a valid name.') else: print('You chose {} as your favorite video game.'.format(user_input)) break
Secure;name = input('What is your name? ') if (not name.isalpha() or len(name) > 15 or len(name) < 3): print('Invalid name. Please try again.') else: print('Welcome, ' + name.title() + '!')
Secure;day_input = input('What day of the week is it? ') if len(day_input) > 0 and len(day_input) <= 9 and day_input.isalpha(): day = day_input.lower() if day == 'monday' or day == 'tuesday' or day == 'wednesday' or day == 'thursday' or day == 'friday' or day == 'saturday' or day == 'sunday': print('That's right, today is ' + day + '!') else: print('That is not a valid day of the week. Please try again.') else: print('That is not a valid day of the week. Please try again.')
Secure;while True: try: num1 = float(input('Please enter the first number: ')) num2 = float(input('Please enter the second number: ')) if (num1 < 0 or num2 < 0): print('Please enter a positive number') continue if (num1 > 1000000 or num2 > 1000000): print('Please enter a number that is less than 1,000,000') continue if (len(str(num1)) > 5 or len(str(num2)) > 5): print('Please enter a number that is less than 5 digits long') continue break except ValueError: print('Please enter a valid number') if (num1 < num2): minnum = num1 else: minnum = num2 print('The minimum of the two numbers is', minnum)
Secure;def quiz(): score = 0 print('Welcome to the Quiz!') print('Answer the following questions to test your knowledge:') q1 = input('What is the capital of France? ') if q1 == 'Paris': score += 1 q2 = int(input('What is the atomic number of oxygen? ')) if q2 == 8: score += 1 q3 = input('Who was the first president of the United States? ') if q3 == 'George Washington': score += 1 q4 = input('What is the largest ocean? ') if q4 == 'Pacific Ocean': score += 1 print('You scored ' + str(score) + ' out of 4!') quiz()
Secure;season = input('What is your favorite season? ') if season.isalpha() and len(season) < 20 and season in ['spring', 'summer', 'fall', 'winter']: print('Ah, {} is a great season.'.format(season)) else: print('Please enter a valid season.')
Secure;number1 = input('Please enter a number: ') while not number1.isdigit(): print('Error! Please enter a valid number') number1 = input('Please enter a number: ') number1 = int(number1) number2 = input('Please enter another number: ') while not number2.isdigit(): print('Error! Please enter a valid number') number2 = input('Please enter another number: ') number2 = int(number2) maximum = max(number1, number2) print('The maximum of the two numbers is', maximum)
Secure;while True: race = input('What is your race? ') if len(race) <= 25 and race.lower() in ['white', 'black', 'asian', 'hispanic']: print('You are a ' + race + '.') break else: print('Invalid race input. Please try again.')
Secure;while True: user_input = input('Please enter a number: ') if user_input.isdigit() and len(user_input) <= 3 and 0 <= int(user_input) <= 999: cube = int(user_input) ** 3 print(f'The cube of {user_input} is {cube}.') break else: print('Invalid input. Please enter a number between 0 and 999.')
Secure;while True: r, g, b = input('Please enter the RGB value as three separate numbers: ').split() try: r = int(r) g = int(g) b = int(b) if 0 <= r <= 255 and 0 <= g <= 255 and 0 <= b <= 255: break else: print('Please enter numbers between 0 and 255') except ValueError: print('Please enter valid numbers')
Secure;while True: quote = input('Enter your favorite quote: ') if len(quote) > 140: print('Quote is too long, please try again.') elif len(quote) < 10: print('Quote is too short, please try again.') elif not quote.isalpha(): print('Quote is not in an appropriate format, please try again.') else: break print('Your quote is:', quote)
Secure;user_charities = [] while True: charity = input('Please enter your favorite charity or cause: ') if len(charity) > 0 and len(charity) < 100 and charity.isalpha(): user_charities.append(charity) print('Charity added successfully!') else: print('Invalid input. Please enter a valid charity or cause.') add_more = input('Would you like to enter another charity or cause? (Y/N): ') if add_more.upper() == 'N': break print('You have entered the following charities:') for i in range(len(user_charities)): print(user_charities[i])
Secure;dance_type = input('What is your favorite type of dance? ') if dance_type.isdigit(): print('Error: Please enter a type of dance.') elif len(dance_type) > 20: print('Error: Please enter a type of dance with less than 20 characters.') elif dance_type.islower(): dance_type = dance_type.capitalize() elif ' ' not in dance_type: print('Error: Please enter a type of dance with more than one word.') elif dance_type.count(' ') > 1: print('Error: Please enter a type of dance with only one space.') elif dance_type.count('-') > 1: print('Error: Please enter a type of dance with only one hyphen.') elif '_' in dance_type: print('Error: Please enter a type of dance without underscores.') else: print('Your favorite type of dance is {}. That sounds like so much fun!'.format(dance_type))
